ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
12497,60000.0,2,1,2,31,0,-1,2,2,2,2,3610.0,855.0,111.0,411.0,261.0,6695.0,900.0,0.0,300.0,0.0,6500.0,0.0,0
6147,100000.0,1,1,2,38,1,2,2,2,2,2,24796.0,27085.0,26352.0,33871.0,33192.0,35637.0,3000.0,0.0,8000.0,0.0,3000.0,0.0,0
26698,10000.0,1,2,2,23,0,0,0,0,0,0,8579.0,3714.0,4158.0,4654.0,3080.0,0.0,1060.0,1104.0,1000.0,31.0,0.0,0.0,0
2034,240000.0,2,1,1,27,1,-2,-1,-1,0,0,0.0,0.0,402.0,14350.0,14129.0,10222.0,0.0,402.0,14350.0,1129.0,1222.0,204.0,0
6802,380000.0,1,1,1,53,-2,-2,-2,-2,-2,-2,360.0,360.0,360.0,720.0,360.0,360.0,360.0,360.0,720.0,0.0,360.0,360.0,0
13039,190000.0,1,2,2,33,0,0,0,0,0,0,176028.0,166336.0,162100.0,155584.0,157988.0,154366.0,7063.0,8004.0,5500.0,7000.0,6000.0,5000.0,0
25772,350000.0,2,1,1,33,0,-1,-1,-1,-1,-1,82964.0,68532.0,17926.0,17966.0,30741.0,31088.0,68940.0,18018.0,18058.0,30897.0,31244.0,88461.0,1
46837,-312430.56486755935,3,7,4,-1,9,9,9,9,9,9,-226842.34719280727,274269.2401265651,-189921.15490539267,-212595.27567979298,251468.91649770876,-162856.6804742147,-52579.90774369479,75497.68336829075,62329.32105769794,51356.694270769156,-40972.125336788165,75718.48660287951,0
14998,50000.0,1,2,2,24,0,0,-1,0,0,0,44687.0,39137.0,39877.0,28471.0,29309.0,28409.0,2138.0,44447.0,2202.0,2004.0,1202.0,1051.0,0
14938,100000.0,2,1,2,22,2,0,0,0,0,0,72222.0,73859.0,75427.0,76587.0,78711.0,80510.0,3400.0,3400.0,3000.0,3500.0,3200.0,2000.0,0
27126,500000.0,1,1,2,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,8086.0,0.0,0.0,0.0,0.0,8086.0,0.0,0.0,0.0,0
29307,50000.0,1,2,2,26,-1,-1,-1,-1,-1,-1,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,0
18403,50000.0,2,2,2,23,0,0,0,2,0,0,32206.0,65339.0,33329.0,20935.0,15809.0,16133.0,1630.0,6348.0,0.0,420.0,593.0,500.0,0
17228,180000.0,2,3,2,32,0,0,0,0,0,0,183512.0,172194.0,176105.0,171475.0,134590.0,133146.0,7700.0,8254.0,9600.0,4712.0,4995.0,5000.0,0
13827,240000.0,2,1,2,30,-1,-1,0,0,0,-1,325.0,18428.0,32384.0,22749.0,7804.0,290.0,18428.0,15000.0,0.0,0.0,300.0,350.0,0
10082,300000.0,1,1,1,44,0,0,0,0,0,0,58137.0,51459.0,49737.0,48015.0,36004.0,6748.0,3000.0,2000.0,1500.0,3000.0,1000.0,3000.0,0
19150,70000.0,2,1,1,36,1,2,2,0,0,2,18514.0,19913.0,19310.0,20021.0,22175.0,21680.0,2000.0,0.0,1339.0,2493.0,0.0,792.0,1
21837,80000.0,2,1,2,23,0,0,0,0,0,0,74464.0,69584.0,66342.0,60514.0,48965.0,29648.0,3117.0,2519.0,1838.0,1434.0,1015.0,1505.0,0
26392,450000.0,2,2,1,41,0,-1,0,-1,-1,-1,104624.0,28114.0,19758.0,12518.0,18328.0,14879.0,28114.0,1424.0,12518.0,18328.0,14879.0,34744.0,0
42381,-341779.8006757878,3,7,4,5,9,9,9,9,9,9,317518.04839468823,316539.0956500941,-173829.76598782715,-172677.821668718,243334.69151629857,271626.30035975075,63400.00720292424,75061.36095916189,71546.0864654026,-49158.70838735347,52343.704606485575,-49163.831534312885,0
4442,50000.0,1,2,1,49,0,0,0,0,0,0,35623.0,12601.0,10527.0,10679.0,10734.0,11550.0,1168.0,1500.0,1000.0,1000.0,1000.0,1000.0,0
19218,200000.0,2,1,2,40,0,0,0,0,0,0,132563.0,135202.0,137111.0,137121.0,139343.0,141859.0,4841.0,5047.0,4922.0,4926.0,5105.0,5500.0,0
-15136,649499.8539052064,3,7,4,70,9,9,9,9,9,9,-240837.61471685857,-212997.7222319264,302252.06060755375,-207945.99238048575,-202069.01507279597,251419.7570040754,68419.1779063761,75467.43075789079,61198.811508664134,53194.21402216612,-44483.5835109296,64671.07940610035,0
24545,20000.0,1,3,2,48,0,0,2,2,0,0,13543.0,16434.0,17452.0,16879.0,17059.0,17263.0,3132.0,1577.0,0.0,757.0,628.0,700.0,1
12614,470000.0,1,1,2,27,-1,-1,-1,-1,0,0,4007.0,3201.0,14509.0,21168.0,14501.0,8726.0,3201.0,14509.0,21168.0,0.0,1528.0,6970.0,0
28046,50000.0,2,1,2,28,0,0,0,0,0,0,48782.0,47708.0,49846.0,49303.0,29722.0,29624.0,2100.0,3600.0,2146.0,1004.0,1100.0,1294.0,0
29775,100000.0,1,2,2,34,0,0,0,0,0,0,47908.0,48909.0,49954.0,50974.0,52021.0,53186.0,1800.0,1830.0,1850.0,1894.0,2000.0,2000.0,1
25548,150000.0,2,3,2,39,0,0,0,0,0,-1,60115.0,48412.0,37033.0,25032.0,12500.0,12500.0,1662.0,1783.0,1282.0,250.0,12500.0,12500.0,0
24151,80000.0,1,1,2,29,-1,-1,0,0,0,0,2170.0,17562.0,17709.0,15631.0,13402.0,13197.0,17568.0,3015.0,2008.0,1009.0,2005.0,507.0,0
41619,572087.6332692434,3,7,4,65,9,9,9,9,9,9,-210438.13324217923,-215832.87713175663,269366.9077940882,283806.8385924363,264385.47109114,235156.59330698638,-57735.019419394164,76943.97098203143,63748.29328243579,56735.09644603961,-51604.90013840796,66367.76308211347,0
6774,470000.0,2,2,2,32,0,0,0,0,0,0,491428.0,488642.0,485382.0,360959.0,338592.0,123737.0,300000.0,15937.0,11891.0,120000.0,6380.0,250000.0,1
27838,100000.0,2,2,1,26,0,0,0,2,0,0,95087.0,87380.0,87083.0,82653.0,72867.0,74140.0,3965.0,7138.0,0.0,2448.0,2674.0,2672.0,1
20629,200000.0,1,2,2,33,-1,-1,-1,-1,-1,-1,18044.0,390.0,20718.0,390.0,390.0,390.0,390.0,20718.0,390.0,390.0,390.0,540.0,1
7491,20000.0,1,2,1,36,1,2,2,2,2,0,19006.0,18418.0,20465.0,20381.0,18446.0,18598.0,0.0,2690.0,900.0,0.0,1000.0,1000.0,1
14213,60000.0,2,2,1,40,0,0,0,0,0,0,57030.0,48742.0,35628.0,31738.0,28217.0,29817.0,5000.0,2000.0,1022.0,1009.0,5000.0,1000.0,0
46250,-310108.1736099578,3,7,4,2,9,9,9,9,9,9,286507.39643214917,-189881.97655454272,-168917.74616526556,285785.237403186,254759.25410109767,-194291.16727978966,61282.98744127904,83742.36281992981,-57954.013613027506,51213.882073908644,61687.23794803199,75280.63905980627,0
23662,210000.0,2,1,1,39,-1,-1,-1,-1,-1,-1,5907.0,2615.0,1220.0,5357.0,4160.0,0.0,2637.0,1220.0,5357.0,4160.0,0.0,0.0,0
28068,210000.0,2,1,2,31,0,0,0,-1,0,0,9604.0,10970.0,1230.0,24531.0,24287.0,22683.0,5056.0,1230.0,24531.0,1003.0,479.0,8080.0,0
11367,180000.0,1,1,2,27,0,0,0,0,0,0,94450.0,96632.0,99127.0,100581.0,102800.0,104931.0,4600.0,5000.0,4000.0,4000.0,4000.0,4200.0,0
24710,60000.0,1,2,1,31,0,0,2,0,0,0,55831.0,60430.0,58906.0,59210.0,44521.0,31497.0,8660.0,0.0,2150.0,800.0,1000.0,1781.0,0
21462,70000.0,2,1,2,25,0,0,0,0,0,0,27990.0,24526.0,25532.0,25971.0,14859.0,14930.0,1394.0,1790.0,1229.0,519.0,687.0,557.0,0
5929,200000.0,2,2,2,25,-2,-2,-1,-1,0,-1,22701.0,7940.0,9855.0,24091.0,24583.0,7354.0,0.0,10145.0,24091.0,492.0,7354.0,9694.0,0
14098,50000.0,1,2,1,50,1,1,-2,-2,-2,-2,36750.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0
42989,641907.3511347028,3,7,4,0,9,9,9,9,9,9,-228142.32568210544,267111.7662790909,264485.76103569916,257309.01234277955,243889.05707382382,-186184.57327468754,68761.26271775988,-66507.63081816336,-50869.11537463557,56890.163769954765,52785.39582943265,-56409.88656879333,0
17290,170000.0,2,3,1,40,1,2,0,0,0,0,179399.0,41265.0,20619.0,19520.0,5200.0,0.0,0.0,2000.0,1136.0,1000.0,0.0,36679.0,1
42512,-253986.68823103944,3,7,4,64,9,9,9,9,9,9,-199151.93863543894,-230414.91568936803,-167027.54860563285,-149887.53089392965,255563.24461597763,-186689.5671260264,-56882.41978785771,-74071.04830985116,69924.13914019369,61466.474518751034,-50291.00162809905,-51372.59538231007,0
44519,-312690.46005740855,3,7,4,63,9,9,9,9,9,9,-179327.18017024553,-166474.3100106535,-207451.04157693125,-178460.81748508735,275890.4190716517,233483.01920039777,-55442.29001562027,-63632.765860412306,71508.97941642997,54333.45066088789,-52585.94528009342,74913.87329844892,1
29041,250000.0,2,3,1,50,-2,-2,-2,-2,-2,-2,193355.0,8173.0,-11.0,-11.0,39618.0,20380.0,8173.0,0.0,0.0,39629.0,20380.0,32701.0,0
46175,634714.4035748657,3,7,4,6,9,9,9,9,9,9,291664.5177155729,268891.95943114633,263163.2797436711,299272.21278346155,-171177.75680835638,-187012.7783719555,61094.30522974594,77319.82364246072,66488.9359068281,-42736.09521601259,55959.30155080766,-58056.847486334926,0
14719,200000.0,2,2,1,51,1,2,2,0,0,2,93215.0,95336.0,93114.0,94239.0,99428.0,101843.0,4300.0,0.0,3365.0,6700.0,4000.0,3500.0,0
19256,250000.0,2,2,2,41,-1,-1,-1,-1,-1,-1,312.0,-18.0,3600.0,-10.0,2022.0,3809.0,0.0,3618.0,0.0,2032.0,3827.0,3710.0,0
26219,80000.0,2,2,1,37,0,0,0,0,0,0,81218.0,74073.0,68763.0,69192.0,70574.0,70470.0,2527.0,3691.0,2337.0,2512.0,2743.0,2463.0,1
1209,230000.0,2,2,1,51,0,0,0,0,0,0,51802.0,53956.0,56968.0,58099.0,59318.0,60504.0,3000.0,3921.0,2079.0,2155.0,2174.0,2225.0,1
13997,340000.0,2,1,2,29,0,0,0,0,0,0,82922.0,81084.0,74530.0,66897.0,64699.0,35540.0,3600.0,2962.0,2500.0,1800.0,1000.0,1000.0,0
5905,80000.0,1,1,2,32,-1,-1,-2,-2,-2,-2,4055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48560,611963.6473600736,3,7,4,67,9,9,9,9,9,9,-182723.4904006383,299921.3929044325,-222822.77426173943,-174539.86360655262,-156875.7763618909,230027.8067870013,68514.292168548,71069.05483171786,-54049.877286289455,51786.72791770522,50255.84438889069,-55519.3349939631,0
6106,50000.0,2,2,1,47,0,0,0,0,0,0,50732.0,50713.0,45549.0,40043.0,39844.0,39599.0,2000.0,2106.0,1600.0,1606.0,1581.0,2000.0,0
6094,20000.0,1,1,2,24,-1,-1,-1,2,0,0,3302.0,0.0,679.0,679.0,5679.0,7570.0,0.0,679.0,0.0,5000.0,2000.0,0.0,0
20015,360000.0,2,3,2,41,-2,-2,-2,-2,-2,-2,3578.0,3658.0,3578.0,3578.0,3578.0,4268.0,3658.0,3578.0,3578.0,3578.0,4268.0,3578.0,0
14470,190000.0,2,2,2,35,0,0,0,0,0,0,158360.0,113702.0,95214.0,95713.0,97079.0,97659.0,4800.0,4300.0,3600.0,3700.0,4000.0,3600.0,0
22896,110000.0,2,2,1,27,1,2,2,0,0,0,110593.0,111679.0,108455.0,109392.0,78524.0,75745.0,4363.0,0.0,4012.0,3120.0,2800.0,3000.0,0
18080,50000.0,1,2,2,42,0,0,0,0,0,0,49495.0,50586.0,49200.0,49763.0,18373.0,19187.0,3000.0,3000.0,3003.0,5000.0,2000.0,1500.0,0
17367,30000.0,2,2,1,35,1,-1,0,0,2,0,0.0,741.0,1775.0,3040.0,2843.0,3052.0,741.0,1034.0,1299.0,0.0,255.0,106.0,0
26046,230000.0,2,3,1,47,-1,-1,-1,-1,-1,-1,6200.0,5482.0,15900.0,1678.0,0.0,764.0,5482.0,15900.0,1678.0,0.0,764.0,0.0,0
19107,150000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8964,180000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,10000.0,10000.0,10970.0,12786.0,10300.0,10000.0,10000.0,10970.0,12786.0,10300.0,10000.0,11080.0,0
7182,240000.0,1,1,2,34,0,-1,2,-1,0,0,18825.0,12675.0,2880.0,13267.0,10036.0,24731.0,12880.0,0.0,13267.0,2000.0,15000.0,0.0,0
43930,617257.5704586838,3,7,4,65,9,9,9,9,9,9,-214845.53919631196,-217119.24461364918,263781.6729481479,-177230.20488137743,-196958.5252375783,-187601.25060867777,68701.16114587292,-61437.95941972514,59831.12546911273,55294.754667523186,61620.075114728745,-62018.583382121855,0
13471,200000.0,1,1,1,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-17115,678534.2784777434,3,7,4,63,9,9,9,9,9,9,296217.88737010834,-200214.72366985906,-164712.1361123772,279237.40810052946,-184169.49745611937,-161677.8210424344,-56843.0121538836,-65855.61644694144,69400.76872003713,-51041.73153572656,54958.23719443636,-63525.679222507235,0
26606,20000.0,1,2,2,23,3,2,2,7,7,6,2400.0,2400.0,2400.0,2400.0,2400.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29412,50000.0,1,3,1,31,1,1,-2,-2,-2,-2,43200.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0
-16154,647447.0921316473,3,7,4,-1,9,9,9,9,9,9,340976.7118901655,317766.8144326813,313855.75617962505,-166520.57811558532,258305.62831133063,-189176.8753891603,-48394.97519740887,78099.49165424252,-64749.59728754766,-46126.90444373512,-43599.5167171811,-62793.27788894912,0
22995,180000.0,2,2,2,44,0,0,0,0,-2,-1,25706.0,30251.0,30900.0,0.0,0.0,5386.0,5000.0,1900.0,0.0,0.0,5386.0,1103.0,0
11919,90000.0,2,3,1,44,0,0,0,0,0,0,94393.0,93361.0,91820.0,48220.0,45766.0,43343.0,3820.0,3785.0,1721.0,1651.0,1661.0,2147.0,0
2022,190000.0,2,2,2,31,0,0,0,0,0,0,147586.0,155228.0,160588.0,162241.0,165794.0,168951.0,10000.0,7891.0,5743.0,6102.0,6000.0,6307.0,0
41963,-325580.6206530727,3,7,4,7,9,9,9,9,9,9,323593.0592779149,274730.74247172277,-178822.0820037141,245669.3635079137,-186669.18402044437,242420.15715134103,-57385.270015687805,79173.08577419983,-47804.121032904455,-49527.47791362937,-43449.52183663599,-48431.17956491154,1
16512,20000.0,1,3,2,24,3,3,2,2,2,2,15846.0,16283.0,17325.0,17542.0,17756.0,18023.0,1000.0,1600.0,800.0,800.0,700.0,800.0,1
26630,50000.0,1,2,2,22,0,0,0,-1,0,0,46831.0,47233.0,22469.0,28197.0,18784.0,17263.0,4000.0,2442.0,28197.0,634.0,799.0,3200.0,0
29454,50000.0,1,1,2,29,0,0,0,2,0,0,5249.0,14427.0,19819.0,18567.0,23535.0,28620.0,10000.0,6000.0,0.0,5630.0,6000.0,5000.0,0
3146,30000.0,1,2,2,30,0,0,0,0,0,0,22221.0,23248.0,24260.0,24743.0,25261.0,25763.0,1391.0,1403.0,886.0,917.0,922.0,955.0,0
13519,200000.0,2,1,2,31,-1,-1,0,0,0,-1,1041.0,1053.0,3042.0,1381.0,1381.0,27106.0,2000.0,2011.0,0.0,0.0,27106.0,35200.0,0
-17043,-284789.2592770446,3,7,4,7,9,9,9,9,9,9,301764.8136646094,-203977.17069015166,283540.2172183546,-152946.89579527595,-154504.57049102357,240900.41739627026,-55190.565937617765,74208.13366202159,61768.01629448131,-46433.792990370945,63238.58585578608,-51448.82977642861,0
12110,420000.0,1,1,1,54,-1,-1,-1,-1,-1,-1,12349.0,6545.0,6377.0,18801.0,22180.0,13211.0,6576.0,6420.0,18892.0,22285.0,13270.0,10683.0,0
44840,-347833.3786936103,3,7,4,72,9,9,9,9,9,9,304498.89074292785,-211565.32136286207,257155.9107597956,-161702.46098978136,268729.2402654503,-189622.959921924,54330.86995550724,-66605.99076377208,-53999.999995642276,63117.723942474295,54137.835056527016,74669.22322608696,0
9333,420000.0,2,1,1,30,-1,-1,-1,-1,-1,-1,3790.0,19292.0,15068.0,37435.0,-1896.0,18995.0,19292.0,15087.0,37435.0,287.0,25087.0,3046.0,0
1427,200000.0,1,1,2,42,-2,-2,-2,-2,-2,-2,470.0,740.0,3774.0,836.0,1325.0,1440.0,740.0,3782.0,836.0,1325.0,1440.0,506.0,0
17613,180000.0,2,2,1,32,1,2,2,0,0,2,146549.0,150151.0,142421.0,110713.0,84928.0,83307.0,7641.0,3.0,6003.0,5826.0,0.0,2855.0,0
814,300000.0,2,3,1,29,-1,0,0,0,0,-1,24921.0,21333.0,16212.0,11304.0,11396.0,6138.0,2000.0,3000.0,0.0,5000.0,6202.0,0.0,0
458,50000.0,1,1,2,32,-1,0,0,0,0,-2,23974.0,24131.0,25326.0,25775.0,0.0,0.0,1800.0,1900.0,1300.0,0.0,0.0,0.0,0
19770,100000.0,2,3,1,47,0,0,0,0,0,0,139550.0,70620.0,70000.0,70298.0,69677.0,69672.0,3500.0,2600.0,3000.0,2500.0,2500.0,2500.0,0
43668,559413.3208298647,3,7,4,70,9,9,9,9,9,9,-183775.26252485294,266984.7130227066,-161046.73814898872,246970.35357666886,-171695.4079358707,261704.76641128352,67805.46071095593,86355.6053529911,-57193.51952965344,52291.86638082715,-52018.86673755871,70073.9667975752,0
4491,100000.0,2,2,2,23,0,0,0,0,0,0,13530.0,14564.0,15561.0,18306.0,20594.0,26368.0,1258.0,1255.0,3000.0,3000.0,7000.0,1225.0,0
8258,310000.0,1,1,1,39,1,-1,0,0,0,0,166517.0,18901.0,19781.0,22432.0,24058.0,25646.0,150000.0,1500.0,3000.0,2000.0,2000.0,3000.0,0
18934,420000.0,2,2,1,32,0,0,0,0,0,0,89863.0,16500.0,17493.0,17215.0,17248.0,17763.0,1782.0,1275.0,1281.0,617.0,793.0,1000.0,0
20862,50000.0,1,2,1,37,1,-1,-1,-1,-1,-2,0.0,780.0,390.0,780.0,0.0,0.0,780.0,390.0,780.0,0.0,0.0,0.0,0
11718,120000.0,1,2,2,28,-1,-1,-1,-1,-1,-1,4310.0,3905.0,2411.0,1925.0,2943.0,6249.0,3905.0,2411.0,1925.0,2943.0,6249.0,1780.0,1
-13173,-221490.30424059078,3,7,4,2,9,9,9,9,9,9,-190624.03798287135,-207930.92558538626,301377.7725093606,-159185.07251813493,-167583.10454172175,220192.95795394445,-49519.44079016941,81647.65800360386,62513.29859266647,-53758.23172228419,54971.57969144976,-63940.59050508043,0
4532,120000.0,2,2,2,25,0,0,0,0,-1,-1,5259.0,4290.0,5192.0,380.0,441.0,425.0,1290.0,1261.0,300.0,441.0,425.0,989.0,0
9769,50000.0,2,3,2,61,1,2,0,0,2,0,47731.0,45925.0,47041.0,49180.0,47500.0,48479.0,0.0,2200.0,3600.0,0.0,1763.0,1725.0,1
25459,170000.0,2,1,2,25,0,0,0,0,0,0,170950.0,166243.0,165816.0,166023.0,96415.0,127480.0,6014.0,7103.0,5451.0,6000.0,80000.0,4000.0,0
14137,50000.0,1,5,2,26,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47376,622680.7494233691,3,7,4,72,9,9,9,9,9,9,-234163.04614085538,297560.3322002314,-191960.75774173113,-178672.72761776077,-161233.25786898241,-171469.49714844523,59468.81255984913,76210.20306901167,69343.25981217973,-42591.32289019614,57968.98138285931,60341.77273460849,0
27881,130000.0,2,3,1,26,0,0,2,2,2,0,121329.0,128791.0,127881.0,133130.0,127159.0,131069.0,11000.0,2600.0,9000.0,0.0,6000.0,5000.0,0
11764,20000.0,1,2,1,33,0,0,0,0,0,0,4128.0,5550.0,6599.0,6839.0,7228.0,7457.0,1500.0,1300.0,500.0,500.0,500.0,1000.0,1
12111,400000.0,2,1,2,32,0,0,0,0,-1,-1,35383.0,33892.0,22071.0,18161.0,14669.0,686.0,12119.0,9177.0,90.0,14709.0,686.0,18444.0,0
19415,180000.0,2,1,2,35,0,0,0,0,0,0,24414.0,22479.0,21802.0,20100.0,16629.0,15628.0,2483.0,2808.0,2101.0,3.0,2000.0,0.0,0
26153,290000.0,2,3,2,35,0,0,0,0,0,0,159165.0,167485.0,167930.0,171146.0,174889.0,179149.0,11000.0,5600.0,5500.0,5500.0,6000.0,5500.0,0
16061,50000.0,2,3,1,47,0,0,2,2,2,2,25347.0,29766.0,26283.0,28198.0,23159.0,23089.0,4881.0,0.0,4087.0,0.0,1798.0,0.0,0
18989,100000.0,2,1,2,30,3,3,2,2,2,2,95890.0,95434.0,97410.0,98611.0,100787.0,102261.0,2000.0,4400.0,3700.0,4700.0,3300.0,3700.0,0
1920,20000.0,1,2,1,33,0,0,0,-2,-2,-2,2508.0,3448.0,-202.0,-202.0,950.0,0.0,1000.0,202.0,0.0,1152.0,0.0,1000.0,0
18123,150000.0,1,2,2,33,0,0,2,2,2,2,53224.0,57297.0,52714.0,56329.0,57311.0,56265.0,5000.0,0.0,4500.0,2500.0,0.0,2500.0,0
25823,420000.0,2,2,1,46,0,0,0,0,0,0,254275.0,249677.0,232028.0,233055.0,191518.0,192313.0,10004.0,11020.0,10238.0,10022.0,7000.0,6000.0,0
8113,50000.0,2,2,2,32,0,0,2,0,0,0,40253.0,40757.0,33922.0,30097.0,29013.0,28167.0,5806.0,6.0,1000.0,1000.0,1200.0,1100.0,0
26250,90000.0,2,1,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4112,280000.0,2,2,1,45,1,-2,-1,-1,-2,-2,0.0,0.0,3288.0,0.0,0.0,0.0,0.0,3288.0,0.0,0.0,0.0,2942.0,0
14297,290000.0,2,2,1,27,0,0,0,0,-1,0,284298.0,281970.0,276346.0,0.0,281225.0,288652.0,14013.0,16346.0,0.0,281225.0,11787.0,12020.0,0
10462,220000.0,2,1,1,36,-1,-1,-1,-2,-1,-1,307.0,191.0,-125.0,-441.0,10243.0,9927.0,200.0,0.0,0.0,11000.0,10000.0,11000.0,0
15866,400000.0,2,1,2,28,-1,-1,-1,-1,-1,2,1026.0,8968.0,1600.0,8799.0,6171.0,4921.0,9066.0,1608.0,9070.0,1001.0,3.0,2214.0,0
26652,10000.0,1,2,2,24,1,2,2,2,2,2,6496.0,6246.0,8965.0,8672.0,9525.0,9228.0,0.0,3000.0,0.0,1000.0,0.0,800.0,1
7424,50000.0,1,2,1,51,0,-1,-1,0,0,0,113247.0,108550.0,118310.0,9904.0,9905.0,9974.0,3000.0,10510.0,4000.0,500.0,1000.0,2000.0,0
812,700000.0,2,1,1,39,0,0,0,0,-2,-1,99259.0,102345.0,109636.0,326.0,2016.0,61707.0,5000.0,10000.0,326.0,2016.0,61707.0,17785.0,0
16269,210000.0,2,2,1,42,0,0,0,0,0,0,109919.0,92271.0,79445.0,27278.0,32509.0,41225.0,11488.0,10000.0,11990.0,17990.0,15000.0,15000.0,0
15536,500000.0,1,1,2,41,-1,-1,-2,-2,-2,-2,1296.0,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0,0.0,0
43123,-349867.3252549878,3,7,4,0,9,9,9,9,9,9,-205900.44020663458,-169429.3349682958,-221366.91273497214,277266.495957449,-171138.4295602535,247572.1818948948,58218.34309866444,80454.23518344722,-60219.309808321035,62720.237045102345,56942.026426524055,70365.40178942081,1
20180,420000.0,2,2,2,32,0,0,0,0,0,0,211688.0,205003.0,203118.0,198925.0,175684.0,164037.0,7300.0,8839.0,8000.0,5900.0,6000.0,6000.0,0
4172,220000.0,2,1,2,40,-1,-1,-1,-1,-1,-1,13654.0,12312.0,23031.0,7229.0,3942.0,2132.0,12312.0,23031.0,7234.0,3942.0,2132.0,5809.0,0
11071,130000.0,1,2,2,28,0,0,0,0,0,0,119513.0,121776.0,122440.0,125189.0,127644.0,74295.0,6000.0,4500.0,5100.0,5365.0,2846.0,2600.0,0
-19073,642275.3890291183,3,7,4,72,9,9,9,9,9,9,326368.087027123,302211.69881969923,-166350.02041565345,294248.474682334,-181828.79106567183,-174472.5211844298,58389.05952420983,85792.31687107035,69184.50831223611,-46373.64014065505,-51636.3384805694,75674.44008730633,0
4516,230000.0,1,2,1,29,0,0,0,0,0,0,113736.0,99346.0,83649.0,46513.0,35306.0,36217.0,4028.0,3000.0,2000.0,2000.0,1500.0,2000.0,0
3951,120000.0,1,3,1,30,2,2,2,0,0,2,122246.0,124010.0,120459.0,121749.0,81046.0,79608.0,6000.0,0.0,5020.0,6100.0,0.0,2800.0,0
19240,80000.0,2,2,1,35,-2,-2,-2,-2,-2,-2,17087.0,1617.0,8140.0,7258.0,20171.0,5483.0,1617.0,8179.0,7285.0,20171.0,5483.0,42081.0,0
8392,320000.0,2,2,1,55,-2,-2,-2,-2,-2,-2,11973.0,4076.0,7879.0,5436.0,51529.0,18088.0,4093.0,7917.0,5459.0,51787.0,18178.0,3659.0,0
25523,200000.0,2,1,2,33,0,0,0,0,0,0,147178.0,150573.0,140844.0,144245.0,135946.0,135736.0,7300.0,6550.0,7200.0,5300.0,5400.0,5240.0,0
17582,30000.0,2,2,1,42,2,2,0,0,0,0,30149.0,28117.0,27761.0,28053.0,28249.0,23580.0,0.0,2000.0,1507.0,3100.0,3100.0,3100.0,1
13293,10000.0,1,3,2,31,0,0,0,0,0,0,5062.0,5687.0,6132.0,5851.0,5735.0,6087.0,1259.0,1100.0,197.0,362.0,1000.0,1000.0,0
10886,50000.0,1,3,1,47,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23787,20000.0,2,3,1,51,1,2,0,0,0,0,15399.0,14859.0,15913.0,17033.0,17466.0,19635.0,0.0,1600.0,1700.0,1000.0,2600.0,0.0,1
372,160000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,99.0,2977.0,15086.0,8578.0,13028.0,21712.0,2977.0,15086.0,9123.0,13028.0,29712.0,50000.0,0
23952,50000.0,1,2,2,24,0,0,0,-1,0,0,52359.0,51158.0,3957.0,52522.0,31921.0,29265.0,2064.0,1053.0,53874.0,1009.0,934.0,719.0,0
18719,70000.0,2,2,2,26,2,2,0,0,2,2,42053.0,41087.0,42445.0,45020.0,44006.0,46905.0,0.0,2007.0,3582.0,0.0,3601.0,0.0,1
13258,200000.0,1,1,2,36,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,3774.0,0.0,0.0,0.0,0.0,3774.0,0.0,686.0,0
3435,190000.0,1,1,1,55,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,6026.0,7410.0,390.0,390.0,390.0,6026.0,7410.0,390.0,1
7776,30000.0,2,2,2,23,1,2,0,0,2,2,27171.0,27429.0,26571.0,28128.0,27548.0,29536.0,1000.0,1800.0,2300.0,0.0,2600.0,0.0,0
