sample_id,test_type,result_value,unit,run_date,operator_id,site_code,status
POG-2026-00505,TOC,379.38,uS/cm,2025-05-07 00:00:00,COLOMBO_S,POG,pending
POG-2026-00506,endotoxin,298.62,EU/mL,2025-05-07 00:00:00,VERDI_A,POG,passed
POG-2026-00507,pH,327.1,EU/mL,2025-05-07 00:00:00,VERDI_A,POG,passed
POG-2026-00508,TOC,444.58,ppb,2025-05-07 00:00:00,NERI_F,POG,passed
POG-2026-00509,conductivity,289.45,uS/cm,2025-05-08 00:00:00,VERDI_A,POG,pending
POG-2026-00510,pH,316.23,ppb,2025-05-08 00:00:00,BIANCHI_M,POG,passed
POG-2026-00511,sterility,78.32,pass/fail,2025-05-08 00:00:00,NERI_F,POG,passed
POG-2026-00512,endotoxin,237.01,EU/mL,2025-05-08 00:00:00,BIANCHI_M,POG,passed
POG-2026-00513,sterility,358.23,ppb,2025-05-09 00:00:00,NERI_F,POG,passed
POG-2026-00514,conductivity,135.54,pass/fail,2025-05-09 00:00:00,VERDI_A,POG,passed
POG-2026-00515,pH,101.21,ppb,2025-05-09 00:00:00,BIANCHI_M,POG,pending
POG-2026-00516,conductivity,156.98,uS/cm,2025-05-09 00:00:00,VERDI_A,POG,passed
POG-2026-00517,pH,120.83,uS/cm,2025-05-10 00:00:00,NERI_F,POG,passed
POG-2026-00518,TOC,107.53,uS/cm,2025-05-10 00:00:00,VERDI_A,POG,passed
POG-2026-00519,endotoxin,212.48,uS/cm,2025-05-10 00:00:00,BIANCHI_M,POG,passed
POG-2026-00520,TOC,453.93,pH,2025-05-10 00:00:00,BIANCHI_M,POG,passed
POG-2026-00521,TOC,253.58,pass/fail,2025-05-11 00:00:00,VERDI_A,POG,passed
POG-2026-00522,conductivity,94.04,pass/fail,2025-05-11 00:00:00,ROSSI_L,POG,passed
POG-2026-00523,endotoxin,38.58,uS/cm,2025-05-11 00:00:00,NERI_F,POG,passed
POG-2026-00524,pH,348.11,pH,2025-05-11 00:00:00,NERI_F,POG,passed
POG-2026-00525,pH,191.46,uS/cm,2025-05-12 00:00:00,VERDI_A,POG,passed
POG-2026-00526,sterility,410.93,pH,2025-05-12 00:00:00,ROSSI_L,POG,pending
POG-2026-00527,pH,329.79,uS/cm,2025-05-12 00:00:00,BIANCHI_M,POG,pending
POG-2026-00528,conductivity,398.14,EU/mL,2025-05-12 00:00:00,COLOMBO_S,POG,passed
POG-2026-00529,TOC,136.05,EU/mL,2025-05-13 00:00:00,COLOMBO_S,POG,passed
POG-2026-00530,TOC,346.21,ppb,2025-05-13 00:00:00,VERDI_A,POG,pending
POG-2026-00531,TOC,132.1,uS/cm,2025-05-13 00:00:00,ROSSI_L,POG,passed
POG-2026-00532,endotoxin,469.54,pass/fail,2025-05-13 00:00:00,ROSSI_L,POG,failed
POG-2026-00533,pH,318.22,ppb,2025-05-14 00:00:00,NERI_F,POG,pending
POG-2026-00534,conductivity,162.32,EU/mL,2025-05-14 00:00:00,BIANCHI_M,POG,passed
POG-2026-00535,endotoxin,134.83,uS/cm,2025-05-14 00:00:00,ROSSI_L,POG,passed
POG-2026-00536,sterility,95.54,ppb,2025-05-14 00:00:00,COLOMBO_S,POG,pending
POG-2026-00537,conductivity,347.35,uS/cm,2025-05-15 00:00:00,BIANCHI_M,POG,passed
POG-2026-00538,conductivity,109.44,EU/mL,2025-05-15 00:00:00,BIANCHI_M,POG,passed
POG-2026-00539,conductivity,297.69,ppb,2025-05-15 00:00:00,VERDI_A,POG,passed
POG-2026-00540,TOC,132.39,EU/mL,2025-05-15 00:00:00,ROSSI_L,POG,passed
POG-2026-00541,conductivity,331.02,pH,2025-05-16 00:00:00,VERDI_A,POG,failed
POG-2026-00542,pH,407.49,EU/mL,2025-05-16 00:00:00,ROSSI_L,POG,failed
POG-2026-00543,conductivity,389.03,uS/cm,2025-05-16 00:00:00,NERI_F,POG,pending
POG-2026-00544,TOC,380.45,pass/fail,2025-05-16 00:00:00,VERDI_A,POG,passed
POG-2026-00545,conductivity,93.94,EU/mL,2025-05-17 00:00:00,VERDI_A,POG,passed
POG-2026-00546,sterility,44.28,pass/fail,2025-05-17 00:00:00,COLOMBO_S,POG,passed
POG-2026-00547,sterility,349.5,pH,2025-05-17 00:00:00,VERDI_A,POG,passed
POG-2026-00548,TOC,184.24,ppb,2025-05-17 00:00:00,ROSSI_L,POG,passed
POG-2026-00549,pH,216.23,ppb,2025-05-18 00:00:00,COLOMBO_S,POG,pending
POG-2026-00550,pH,15.67,pass/fail,2025-05-18 00:00:00,VERDI_A,POG,pending
POG-2026-00551,endotoxin,129.86,ppb,2025-05-18 00:00:00,VERDI_A,POG,passed
POG-2026-00552,TOC,16.93,EU/mL,2025-05-18 00:00:00,NERI_F,POG,passed
POG-2026-00553,conductivity,439.6,pass/fail,2025-05-19 00:00:00,VERDI_A,POG,passed
POG-2026-00554,TOC,121.77,uS/cm,2025-05-19 00:00:00,BIANCHI_M,POG,passed
POG-2026-00555,endotoxin,278.71,EU/mL,2025-05-19 00:00:00,COLOMBO_S,POG,failed
POG-2026-00556,TOC,19.59,EU/mL,2025-05-19 00:00:00,BIANCHI_M,POG,passed
POG-2026-00557,TOC,333.46,EU/mL,2025-05-20 00:00:00,COLOMBO_S,POG,pending
POG-2026-00558,endotoxin,161.58,uS/cm,2025-05-20 00:00:00,NERI_F,POG,passed
POG-2026-00559,pH,448.97,pH,2025-05-20 00:00:00,VERDI_A,POG,passed
POG-2026-00560,conductivity,444.07,ppb,2025-05-20 00:00:00,VERDI_A,POG,failed
POG-2026-00561,endotoxin,162.71,pass/fail,2025-05-21 00:00:00,VERDI_A,POG,passed
POG-2026-00562,sterility,450.49,pH,2025-05-21 00:00:00,COLOMBO_S,POG,passed
POG-2026-00563,pH,498.08,pass/fail,2025-05-21 00:00:00,VERDI_A,POG,passed
POG-2026-00564,sterility,412.73,ppb,2025-05-21 00:00:00,BIANCHI_M,POG,passed
POG-2026-00565,pH,422.45,uS/cm,2025-05-22 00:00:00,VERDI_A,POG,failed
POG-2026-00566,conductivity,124.58,EU/mL,2025-05-22 00:00:00,NERI_F,POG,passed
POG-2026-00567,conductivity,288.39,EU/mL,2025-05-22 00:00:00,BIANCHI_M,POG,failed
POG-2026-00568,TOC,33.72,uS/cm,2025-05-22 00:00:00,VERDI_A,POG,passed
POG-2026-00569,sterility,47.55,pH,2025-05-23 00:00:00,VERDI_A,POG,passed
POG-2026-00570,pH,499.45,pH,2025-05-23 00:00:00,ROSSI_L,POG,failed
POG-2026-00571,conductivity,163.39,pass/fail,2025-05-23 00:00:00,COLOMBO_S,POG,passed
POG-2026-00572,endotoxin,374.12,uS/cm,2025-05-23 00:00:00,BIANCHI_M,POG,passed
POG-2026-00573,conductivity,403.35,pH,2025-05-24 00:00:00,ROSSI_L,POG,passed
POG-2026-00574,endotoxin,429.03,uS/cm,2025-05-24 00:00:00,NERI_F,POG,passed
POG-2026-00575,pH,498.81,ppb,2025-05-24 00:00:00,COLOMBO_S,POG,passed
POG-2026-00576,conductivity,120.82,EU/mL,2025-05-24 00:00:00,BIANCHI_M,POG,passed
POG-2026-00577,conductivity,20.27,EU/mL,2025-05-25 00:00:00,VERDI_A,POG,passed
POG-2026-00578,pH,205.65,EU/mL,2025-05-25 00:00:00,BIANCHI_M,POG,passed
POG-2026-00579,conductivity,65.13,uS/cm,2025-05-25 00:00:00,VERDI_A,POG,pending
POG-2026-00580,endotoxin,11.31,uS/cm,2025-05-25 00:00:00,COLOMBO_S,POG,passed
POG-2026-00581,conductivity,180.28,pass/fail,2025-05-26 00:00:00,VERDI_A,POG,pending
POG-2026-00582,sterility,,EU/mL,2025-05-26 00:00:00,NERI_F,POG,passed
POG-2026-00583,TOC,283.13,pass/fail,2025-05-26 00:00:00,VERDI_A,POG,passed
POG-2026-00584,endotoxin,156.46,EU/mL,2025-05-26 00:00:00,NERI_F,POG,pending
POG-2026-00585,sterility,327.21,pass/fail,2025-05-27 00:00:00,COLOMBO_S,POG,passed
POG-2026-00586,pH,116.09,pass/fail,2025-05-27 00:00:00,COLOMBO_S,POG,failed
POG-2026-00587,endotoxin,7.29,ppb,2025-05-27 00:00:00,BIANCHI_M,POG,passed
POG-2026-00588,TOC,382.2,pass/fail,2025-05-27 00:00:00,NERI_F,POG,passed
POG-2026-00589,TOC,311.91,uS/cm,2025-05-28 00:00:00,NERI_F,POG,passed
POG-2026-00590,pH,381.18,pass/fail,2025-05-28 00:00:00,ROSSI_L,POG,passed
POG-2026-00591,pH,19.57,EU/mL,2025-05-28 00:00:00,ROSSI_L,POG,pending
POG-2026-00592,endotoxin,418.58,pass/fail,2025-05-28 00:00:00,ROSSI_L,POG,passed
POG-2026-00593,conductivity,309.8,pH,2025-05-29 00:00:00,VERDI_A,POG,pending
POG-2026-00594,pH,281.74,EU/mL,2025-05-29 00:00:00,ROSSI_L,POG,pending
POG-2026-00595,conductivity,312.34,pH,2025-05-29 00:00:00,NERI_F,POG,passed
POG-2026-00596,sterility,432.23,EU/mL,2025-05-29 00:00:00,VERDI_A,POG,passed
POG-2026-00597,TOC,293.51,uS/cm,2025-05-30 00:00:00,COLOMBO_S,POG,pending
POG-2026-00598,conductivity,290.52,uS/cm,2025-05-30 00:00:00,BIANCHI_M,POG,pending
POG-2026-00599,TOC,495.34,uS/cm,2025-05-30 00:00:00,ROSSI_L,POG,passed
POG-2026-00600,conductivity,378.39,pH,2025-05-30 00:00:00,COLOMBO_S,POG,passed
POG-2026-00601,sterility,221.2,ppb,2025-05-31 00:00:00,NERI_F,POG,passed
POG-2026-00602,pH,353.73,EU/mL,2025-05-31 00:00:00,BIANCHI_M,POG,failed
POG-2026-00603,sterility,194.68,uS/cm,2025-05-31 00:00:00,COLOMBO_S,POG,passed
POG-2026-00604,pH,,EU/mL,2025-05-31 00:00:00,BIANCHI_M,POG,failed
POG-2026-00605,pH,298.47,pH,2025-06-01 00:00:00,ROSSI_L,POG,passed
POG-2026-00606,TOC,464.1,ppb,2025-06-01 00:00:00,NERI_F,POG,passed
POG-2026-00607,sterility,464.58,pH,2025-06-01 00:00:00,BIANCHI_M,POG,passed
POG-2026-00608,conductivity,171.02,EU/mL,2025-06-01 00:00:00,COLOMBO_S,POG,passed
POG-2026-00609,sterility,263.89,ppb,2025-06-02 00:00:00,ROSSI_L,POG,passed
POG-2026-00610,TOC,105.9,ppb,2025-06-02 00:00:00,ROSSI_L,POG,passed
POG-2026-00611,pH,497.82,pH,2025-06-02 00:00:00,COLOMBO_S,POG,passed
POG-2026-00612,TOC,490.56,uS/cm,2025-06-02 00:00:00,COLOMBO_S,POG,passed
POG-2026-00613,endotoxin,324.79,EU/mL,2025-06-03 00:00:00,BIANCHI_M,POG,passed
POG-2026-00614,endotoxin,402.23,pass/fail,2025-06-03 00:00:00,VERDI_A,POG,pending
POG-2026-00615,conductivity,357.58,pass/fail,2025-06-03 00:00:00,ROSSI_L,POG,passed
POG-2026-00616,TOC,296.62,pH,2025-06-03 00:00:00,BIANCHI_M,POG,passed
POG-2026-00617,conductivity,26.77,EU/mL,2025-06-04 00:00:00,COLOMBO_S,POG,passed
POG-2026-00618,conductivity,227.44,EU/mL,2025-06-04 00:00:00,BIANCHI_M,POG,pending
POG-2026-00619,endotoxin,337.43,pH,2025-06-04 00:00:00,COLOMBO_S,POG,passed
POG-2026-00620,conductivity,338.8,EU/mL,2025-06-04 00:00:00,NERI_F,POG,failed
POG-2026-00621,endotoxin,186.62,uS/cm,2025-06-05 00:00:00,COLOMBO_S,POG,failed
POG-2026-00622,pH,470.85,pH,2025-06-05 00:00:00,COLOMBO_S,POG,passed
POG-2026-00623,TOC,83.76,uS/cm,2025-06-05 00:00:00,COLOMBO_S,POG,passed
POG-2026-00624,conductivity,250.23,EU/mL,2025-06-05 00:00:00,VERDI_A,POG,failed
POG-2026-00625,endotoxin,345.47,pH,2025-06-06 00:00:00,COLOMBO_S,POG,passed
POG-2026-00626,sterility,348.6,EU/mL,2025-06-06 00:00:00,ROSSI_L,POG,passed
POG-2026-00627,conductivity,324.35,pH,2025-06-06 00:00:00,ROSSI_L,POG,failed
POG-2026-00628,pH,137.72,EU/mL,2025-06-06 00:00:00,BIANCHI_M,POG,passed
POG-2026-00629,pH,78.19,uS/cm,2025-06-07 00:00:00,VERDI_A,POG,failed
POG-2026-00630,sterility,318.01,uS/cm,2025-06-07 00:00:00,BIANCHI_M,POG,passed
POG-2026-00631,endotoxin,299.69,EU/mL,2025-06-07 00:00:00,ROSSI_L,POG,failed
POG-2026-00632,conductivity,89.76,pH,2025-06-07 00:00:00,ROSSI_L,POG,passed
POG-2026-00633,endotoxin,352.6,pass/fail,2025-06-08 00:00:00,NERI_F,POG,passed
POG-2026-00634,pH,227.64,uS/cm,2025-06-08 00:00:00,COLOMBO_S,POG,passed
POG-2026-00635,endotoxin,333.91,uS/cm,2025-06-08 00:00:00,ROSSI_L,POG,pending
POG-2026-00636,pH,418.7,pass/fail,2025-06-08 00:00:00,BIANCHI_M,POG,passed
POG-2026-00637,endotoxin,84.95,EU/mL,2025-06-09 00:00:00,BIANCHI_M,POG,passed
POG-2026-00638,sterility,9.67,pH,2025-06-09 00:00:00,COLOMBO_S,POG,passed
POG-2026-00639,TOC,389.57,EU/mL,2025-06-09 00:00:00,COLOMBO_S,POG,passed
POG-2026-00640,sterility,,ppb,2025-06-09 00:00:00,NERI_F,POG,passed
POG-2026-00641,sterility,349.85,uS/cm,2025-06-10 00:00:00,VERDI_A,POG,passed
POG-2026-00642,TOC,419.09,ppb,2025-06-10 00:00:00,BIANCHI_M,POG,passed
POG-2026-00643,TOC,401.43,uS/cm,2025-06-10 00:00:00,COLOMBO_S,POG,passed
POG-2026-00644,conductivity,480.46,uS/cm,2025-06-10 00:00:00,BIANCHI_M,POG,passed
POG-2026-00645,conductivity,268.01,ppb,2025-06-11 00:00:00,COLOMBO_S,POG,passed
POG-2026-00646,sterility,244.3,ppb,2025-06-11 00:00:00,ROSSI_L,POG,failed
POG-2026-00647,sterility,201.0,EU/mL,2025-06-11 00:00:00,BIANCHI_M,POG,passed
POG-2026-00648,pH,76.93,ppb,2025-06-11 00:00:00,ROSSI_L,POG,passed
POG-2026-00649,pH,286.35,EU/mL,2025-06-12 00:00:00,BIANCHI_M,POG,passed
POG-2026-00650,conductivity,138.58,EU/mL,2025-06-12 00:00:00,VERDI_A,POG,pending
POG-2026-00651,conductivity,460.66,EU/mL,2025-06-12 00:00:00,NERI_F,POG,pending
POG-2026-00652,pH,291.64,uS/cm,2025-06-12 00:00:00,ROSSI_L,POG,failed
POG-2026-00653,pH,296.46,uS/cm,2025-06-13 00:00:00,COLOMBO_S,POG,passed
POG-2026-00654,endotoxin,177.53,ppb,2025-06-13 00:00:00,VERDI_A,POG,passed
POG-2026-00655,endotoxin,26.09,uS/cm,2025-06-13 00:00:00,BIANCHI_M,POG,passed
POG-2026-00656,pH,15.97,ppb,2025-06-13 00:00:00,ROSSI_L,POG,passed
POG-2026-00657,endotoxin,211.73,uS/cm,2025-06-14 00:00:00,BIANCHI_M,POG,passed
POG-2026-00658,TOC,42.37,pH,2025-06-14 00:00:00,BIANCHI_M,POG,failed
POG-2026-00659,conductivity,303.46,pH,2025-06-14 00:00:00,BIANCHI_M,POG,pending
POG-2026-00660,conductivity,440.5,ppb,2025-06-14 00:00:00,NERI_F,POG,failed
POG-2026-00661,pH,441.47,uS/cm,2025-06-15 00:00:00,NERI_F,POG,passed
POG-2026-00662,sterility,329.56,uS/cm,2025-06-15 00:00:00,COLOMBO_S,POG,failed
POG-2026-00663,pH,105.69,EU/mL,2025-06-15 00:00:00,ROSSI_L,POG,passed
POG-2026-00664,endotoxin,,pass/fail,2025-06-15 00:00:00,VERDI_A,POG,passed
POG-2026-00665,sterility,443.06,ppb,2025-06-16 00:00:00,VERDI_A,POG,failed
POG-2026-00666,endotoxin,98.41,pass/fail,2025-06-16 00:00:00,VERDI_A,POG,passed
POG-2026-00667,TOC,368.74,pass/fail,2025-06-16 00:00:00,BIANCHI_M,POG,passed
POG-2026-00668,endotoxin,143.33,ppb,2025-06-16 00:00:00,NERI_F,POG,passed
POG-2026-00669,TOC,401.34,uS/cm,2025-06-17 00:00:00,ROSSI_L,POG,failed
POG-2026-00670,TOC,498.62,ppb,2025-06-17 00:00:00,BIANCHI_M,POG,failed
POG-2026-00671,endotoxin,15.11,pass/fail,2025-06-17 00:00:00,NERI_F,POG,passed
POG-2026-00672,endotoxin,448.69,uS/cm,2025-06-17 00:00:00,NERI_F,POG,failed
POG-2026-00673,TOC,311.35,pH,2025-06-18 00:00:00,ROSSI_L,POG,passed
POG-2026-00674,sterility,486.69,ppb,2025-06-18 00:00:00,ROSSI_L,POG,passed
POG-2026-00675,TOC,232.56,ppb,2025-06-18 00:00:00,ROSSI_L,POG,failed
POG-2026-00676,conductivity,423.71,uS/cm,2025-06-18 00:00:00,BIANCHI_M,POG,failed
POG-2026-00677,TOC,31.29,pH,2025-06-19 00:00:00,COLOMBO_S,POG,pending
POG-2026-00678,sterility,167.71,pH,2025-06-19 00:00:00,ROSSI_L,POG,passed
POG-2026-00679,conductivity,33.6,uS/cm,2025-06-19 00:00:00,COLOMBO_S,POG,failed
POG-2026-00680,pH,487.67,EU/mL,2025-06-19 00:00:00,BIANCHI_M,POG,passed
POG-2026-00681,pH,408.51,ppb,2025-06-20 00:00:00,COLOMBO_S,POG,pending
POG-2026-00682,sterility,426.29,ppb,2025-06-20 00:00:00,VERDI_A,POG,passed
POG-2026-00683,TOC,468.99,pass/fail,2025-06-20 00:00:00,COLOMBO_S,POG,failed
POG-2026-00684,endotoxin,42.64,uS/cm,2025-06-20 00:00:00,ROSSI_L,POG,passed
POG-2026-00685,sterility,192.86,pass/fail,2025-06-21 00:00:00,BIANCHI_M,POG,passed
POG-2026-00686,conductivity,35.61,pass/fail,2025-06-21 00:00:00,ROSSI_L,POG,passed
POG-2026-00687,conductivity,105.48,pH,2025-06-21 00:00:00,VERDI_A,POG,passed
POG-2026-00688,pH,114.76,ppb,2025-06-21 00:00:00,ROSSI_L,POG,passed
POG-2026-00689,conductivity,234.61,pass/fail,2025-06-22 00:00:00,ROSSI_L,POG,pending
POG-2026-00690,sterility,134.35,pH,2025-06-22 00:00:00,ROSSI_L,POG,passed
POG-2026-00691,conductivity,50.58,uS/cm,2025-06-22 00:00:00,NERI_F,POG,passed
POG-2026-00692,sterility,83.83,pass/fail,2025-06-22 00:00:00,VERDI_A,POG,passed
POG-2026-00693,endotoxin,73.72,ppb,2025-06-23 00:00:00,ROSSI_L,POG,passed
POG-2026-00694,pH,486.54,pass/fail,2025-06-23 00:00:00,ROSSI_L,POG,passed
POG-2026-00695,conductivity,379.67,uS/cm,2025-06-23 00:00:00,ROSSI_L,POG,passed
POG-2026-00696,sterility,483.88,pass/fail,2025-06-23 00:00:00,BIANCHI_M,POG,passed
POG-2026-00697,TOC,219.93,ppb,2025-06-24 00:00:00,NERI_F,POG,passed
POG-2026-00698,pH,139.26,pH,2025-06-24 00:00:00,BIANCHI_M,POG,passed
POG-2026-00699,endotoxin,399.17,ppb,2025-06-24 00:00:00,NERI_F,POG,passed
POG-2026-00700,sterility,163.19,pH,2025-06-24 00:00:00,ROSSI_L,POG,passed
POG-2026-00701,endotoxin,149.76,EU/mL,2025-06-25 00:00:00,VERDI_A,POG,passed
POG-2026-00702,endotoxin,116.33,ppb,2025-06-25 00:00:00,COLOMBO_S,POG,passed
POG-2026-00703,conductivity,64.93,ppb,2025-06-25 00:00:00,COLOMBO_S,POG,pending
POG-2026-00704,conductivity,128.31,uS/cm,2025-06-25 00:00:00,ROSSI_L,POG,pending
POG-2026-00705,sterility,177.72,pass/fail,2025-06-26 00:00:00,BIANCHI_M,POG,failed
POG-2026-00706,TOC,,pH,2025-06-26 00:00:00,VERDI_A,POG,passed
POG-2026-00707,sterility,31.38,pH,2025-06-26 00:00:00,NERI_F,POG,failed
POG-2026-00708,TOC,105.33,uS/cm,2025-06-26 00:00:00,ROSSI_L,POG,failed
POG-2026-00709,endotoxin,404.53,uS/cm,2025-06-27 00:00:00,VERDI_A,POG,failed
POG-2026-00710,pH,,pass/fail,2025-06-27 00:00:00,VERDI_A,POG,passed
POG-2026-00711,sterility,171.39,pass/fail,2025-06-27 00:00:00,NERI_F,POG,passed
POG-2026-00712,sterility,432.34,ppb,2025-06-27 00:00:00,VERDI_A,POG,failed
POG-2026-00713,TOC,77.55,EU/mL,2025-06-28 00:00:00,BIANCHI_M,POG,passed
POG-2026-00714,endotoxin,41.46,pass/fail,2025-06-28 00:00:00,BIANCHI_M,POG,passed
POG-2026-00715,endotoxin,242.32,uS/cm,2025-06-28 00:00:00,BIANCHI_M,POG,passed
POG-2026-00716,TOC,151.28,pass/fail,2025-06-28 00:00:00,VERDI_A,POG,passed
POG-2026-00717,endotoxin,281.75,pH,2025-06-29 00:00:00,BIANCHI_M,POG,passed
POG-2026-00718,conductivity,401.92,EU/mL,2025-06-29 00:00:00,NERI_F,POG,passed
POG-2026-00719,pH,68.66,ppb,2025-06-29 00:00:00,VERDI_A,POG,passed
POG-2026-00720,sterility,290.39,pH,2025-06-29 00:00:00,COLOMBO_S,POG,passed
POG-2026-00721,pH,252.8,pH,2025-06-30 00:00:00,VERDI_A,POG,passed
POG-2026-00722,sterility,72.12,EU/mL,2025-06-30 00:00:00,NERI_F,POG,passed
POG-2026-00723,conductivity,312.04,ppb,2025-06-30 00:00:00,COLOMBO_S,POG,passed
POG-2026-00724,endotoxin,136.89,uS/cm,2025-06-30 00:00:00,VERDI_A,POG,failed
POG-2026-00725,TOC,243.97,ppb,2025-07-01 00:00:00,BIANCHI_M,POG,failed
POG-2026-00726,conductivity,,pass/fail,2025-07-01 00:00:00,ROSSI_L,POG,passed
POG-2026-00727,pH,229.85,pH,2025-07-01 00:00:00,ROSSI_L,POG,passed
POG-2026-00728,TOC,153.3,pass/fail,2025-07-01 00:00:00,BIANCHI_M,POG,passed
POG-2026-00729,endotoxin,411.21,uS/cm,2025-07-02 00:00:00,ROSSI_L,POG,pending
POG-2026-00730,conductivity,28.58,pass/fail,2025-07-02 00:00:00,ROSSI_L,POG,passed
POG-2026-00731,TOC,,ppb,2025-07-02 00:00:00,BIANCHI_M,POG,passed
POG-2026-00732,conductivity,229.27,pass/fail,2025-07-02 00:00:00,BIANCHI_M,POG,passed
POG-2026-00733,conductivity,362.53,uS/cm,2025-07-03 00:00:00,VERDI_A,POG,passed
POG-2026-00734,endotoxin,287.19,uS/cm,2025-07-03 00:00:00,VERDI_A,POG,pending
POG-2026-00735,sterility,333.64,uS/cm,2025-07-03 00:00:00,BIANCHI_M,POG,failed
POG-2026-00736,TOC,388.55,ppb,2025-07-03 00:00:00,NERI_F,POG,passed
POG-2026-00737,endotoxin,431.12,uS/cm,2025-07-04 00:00:00,ROSSI_L,POG,passed
POG-2026-00738,conductivity,157.01,pH,2025-07-04 00:00:00,VERDI_A,POG,passed
POG-2026-00739,endotoxin,269.06,uS/cm,2025-07-04 00:00:00,ROSSI_L,POG,passed
POG-2026-00740,sterility,420.07,pass/fail,2025-07-04 00:00:00,COLOMBO_S,POG,passed
POG-2026-00741,TOC,494.73,pass/fail,2025-07-05 00:00:00,BIANCHI_M,POG,passed
POG-2026-00742,sterility,444.77,pass/fail,2025-07-05 00:00:00,NERI_F,POG,passed
POG-2026-00743,pH,185.8,ppb,2025-07-05 00:00:00,COLOMBO_S,POG,passed
POG-2026-00744,TOC,97.66,pass/fail,2025-07-05 00:00:00,COLOMBO_S,POG,pending
POG-2026-00745,sterility,244.75,ppb,2025-07-06 00:00:00,COLOMBO_S,POG,passed
POG-2026-00746,conductivity,370.85,ppb,2025-07-06 00:00:00,BIANCHI_M,POG,failed
POG-2026-00747,TOC,246.34,uS/cm,2025-07-06 00:00:00,VERDI_A,POG,failed
POG-2026-00748,TOC,241.64,pH,2025-07-06 00:00:00,BIANCHI_M,POG,passed
POG-2026-00749,endotoxin,419.13,uS/cm,2025-07-07 00:00:00,VERDI_A,POG,failed
POG-2026-00750,conductivity,180.77,uS/cm,2025-07-07 00:00:00,COLOMBO_S,POG,passed
VIM-2026-00001,sterility,4.475,pass/fail,2025-01-01 00:00:00,OP004,VIM,passed
VIM-2026-00002,bioburden,5.699,EU/mL,2025-01-01 00:00:00,OP003,VIM,pending
VIM-2026-00003,pH,11.99,EU/mL,2025-01-01 00:00:00,OP005,VIM,passed
VIM-2026-00004,sterility,4.778,pass/fail,2025-02-01 00:00:00,OP001,VIM,passed
VIM-2026-00005,sterility,2.788,pass/fail,2025-02-01 00:00:00,OP005,VIM,passed
VIM-2026-00006,bioburden,8.017,pass/fail,2025-02-01 00:00:00,OP001,VIM,passed
VIM-2026-00007,pH,13.138,CFU/mL,2025-03-01 00:00:00,OP002,VIM,passed
VIM-2026-00008,pH,9.896,EU/mL,2025-03-01 00:00:00,OP001,VIM,passed
VIM-2026-00009,sterility,8.196,CFU/mL,2025-03-01 00:00:00,OP004,VIM,failed
VIM-2026-00010,endotoxin,,CFU/mL,2025-04-01 00:00:00,OP003,VIM,failed
VIM-2026-00011,sterility,8.803,pass/fail,2025-04-01 00:00:00,OP002,VIM,passed
VIM-2026-00012,sterility,13.866,pass/fail,2025-04-01 00:00:00,OP001,VIM,pending
VIM-2026-00013,sterility,2.391,pH,2025-05-01 00:00:00,OP005,VIM,passed
VIM-2026-00014,sterility,7.497,pH,2025-05-01 00:00:00,OP002,VIM,passed
VIM-2026-00015,bioburden,12.345,CFU/mL,2025-05-01 00:00:00,OP002,VIM,passed
VIM-2026-00016,pH,10.5,EU/mL,2025-06-01 00:00:00,OP001,VIM,pending
VIM-2026-00017,bioburden,9.91,pass/fail,2025-06-01 00:00:00,OP002,VIM,passed
VIM-2026-00018,bioburden,,pass/fail,2025-06-01 00:00:00,OP005,VIM,passed
VIM-2026-00019,bioburden,5.353,CFU/mL,2025-07-01 00:00:00,OP002,VIM,passed
VIM-2026-00020,sterility,4.463,pH,2025-07-01 00:00:00,OP005,VIM,passed
VIM-2026-00021,endotoxin,11.426,EU/mL,2025-07-01 00:00:00,OP001,VIM,passed
VIM-2026-00022,pH,11.437,pH,2025-08-01 00:00:00,OP003,VIM,passed
VIM-2026-00023,endotoxin,12.205,pH,2025-08-01 00:00:00,OP002,VIM,passed
VIM-2026-00024,bioburden,12.829,pH,2025-08-01 00:00:00,OP003,VIM,passed
VIM-2026-00025,bioburden,7.403,pH,2025-09-01 00:00:00,OP005,VIM,passed
VIM-2026-00026,endotoxin,7.27,pass/fail,2025-09-01 00:00:00,OP002,VIM,passed
VIM-2026-00027,endotoxin,11.277,pass/fail,2025-09-01 00:00:00,OP004,VIM,passed
VIM-2026-00028,endotoxin,9.275,pH,2025-10-01 00:00:00,OP003,VIM,passed
VIM-2026-00029,bioburden,,EU/mL,2025-10-01 00:00:00,OP002,VIM,passed
VIM-2026-00030,bioburden,11.243,CFU/mL,2025-10-01 00:00:00,OP003,VIM,passed
VIM-2026-00031,pH,12.515,EU/mL,2025-11-01 00:00:00,OP002,VIM,passed
VIM-2026-00032,pH,5.063,EU/mL,2025-11-01 00:00:00,OP001,VIM,pending
VIM-2026-00033,bioburden,5.57,EU/mL,2025-11-01 00:00:00,OP003,VIM,passed
VIM-2026-00034,endotoxin,1.769,pH,2025-12-01 00:00:00,OP004,VIM,passed
VIM-2026-00035,endotoxin,8.307,pass/fail,2025-12-01 00:00:00,OP004,VIM,passed
VIM-2026-00036,pH,0.985,EU/mL,2025-12-01 00:00:00,OP005,VIM,passed
VIM-2026-00037,bioburden,6.786,pH,2025-01-13 00:00:00,UNKNOWN,VIM,passed
VIM-2026-00038,pH,7.826,EU/mL,2025-01-13 00:00:00,OP003,VIM,passed
